X,Y,Distance
0.11811342814228741,0.07493786536795254,1.0492380703481232
-0.12403525457260489,-0.009297837339745544,1.1370831342103047
-0.0353339054337479,-0.1398212542961946,1.1293259688863913
0.046239938637244654,-0.03248462000385474,0.8855052859891447
0.2607451862183461,-0.017338251144454815,1.0524374914670023
0.4252152103988813,0.18276880094758782,0.8729158005122495
0.4531524818010291,0.06021302087436623,0.9682784760490075
0.4739718445232297,-0.21216133786684632,0.7709205456553926
0.41481054262005035,-0.10048989313103454,0.9055321566059219
0.5471273797478357,0.04594663122272785,0.81237333950697
0.5144081794331145,0.1586138217158427,0.724372196107906
0.8423661004414895,-0.03114031023872668,0.9036105696135921
0.6702526841499644,0.042975640571861096,0.6716460414268459
0.8813029712669966,0.05737301076702966,0.7115127033390551
0.8568330705137143,0.07537812462477356,0.6064126250606723
0.6488826387674222,0.22117202642845393,0.4828409933006925
0.8724831898256588,-0.0011560095181462342,0.2921703674901898
0.9491589462995942,-0.04646703876634045,0.4860734343109614
0.9964897688063251,0.037548483453298385,0.35296218548627056
1.0418015117929627,0.14819780636028118,0.26929034141208785
0.9329433710095729,-0.026270037473600467,0.27676573957027584
0.9401758131687925,-0.11152254418301495,0.09426087071710476
0.9497666841378579,0.13254291819496564,0.11267018014631441
0.9623324976034194,0.12554842212638057,0.02465801019343178
0.7903693038268903,-0.016369410002833464,0.04357188896185876
0.9547948846903427,-0.048032418329631836,-0.10644397538863387
1.037646181733785,0.06053921177412241,-0.12684717691214945
1.06167282304273,0.07808852870737483,-0.2681142207946019
0.8483452889248797,0.106745737540062,-0.2651105955951657
0.9687830004297416,-0.11694469780068024,-0.39294456310202364
0.8587519957223927,0.007227447683521276,-0.3859244661760435
0.8552118495574613,-0.049704160314909124,-0.4247443149774065
0.9822235378916775,0.05224299559654706,-0.32107300559342733
0.9084766502323929,0.07038981168908044,-0.5290473513903636
0.9285188311654441,0.11271494912930698,-0.5150766561877003
0.9275487878156825,-0.13202463665373584,-0.4303167945105976
