X,Y,Distance
-0.12534304385172435,0.08367680161177704,10.029114098318477
0.008226768743317805,9.900346582318361,9.920298983794455
-0.08152183882240575,1.079499352539169,9.975726368830475
0.004767528727920055,9.059811144683124,10.004128359618083
0.0052502371258204665,1.9741642805086668,10.100482802621762
-0.07471694523653467,8.098489876402686,10.20158747376615
0.010349669549475568,2.962575030021733,10.103994073427629
0.3556780486947967,6.892850923107702,10.115384454945687
0.1192397878927548,3.9470210111705595,10.029085483226432
-0.05769973412978621,5.89221810264584,10.157042220506863
-0.08885914438869615,4.894590483605192,9.99779890716774
0.09296459582218819,4.912122498562592,9.7566736092042
-0.09680885858242216,6.010606545123767,10.063532803710787
0.12033334718960552,3.824390744240338,10.098336403568553
0.15377231310438158,7.171275549242697,10.061975388602828
0.172236288728985,3.1727373672004466,9.921438453466124
-0.1796147914719917,8.106756841880106,10.108119966009113
-0.02518682973209235,1.9704414603014884,9.971770674363814
-0.11452348547072871,8.819553306646286,9.953286825152416
0.012335124306015736,1.0234561531701576,10.048016848593901
0.9697969170711325,0.06399347606479225,8.930068453707342
1.1022698377811544,10.04402401565148,9.001940880482096
1.1224415299750428,1.0955936907338173,8.976215211876097
1.0724466233115642,8.90211749906236,8.976604209169713
0.9472048328064717,1.925782258190192,9.093713574739033
1.1982186635592202,8.162015398561934,9.01100992676466
0.9073142688233375,3.07408623940975,8.985236873317684
1.022417604109316,6.836119467826728,8.988268958583372
1.0119162889575894,3.716793275203567,8.888073742189032
0.8424280785463102,5.9744772101000745,9.120183139109738
0.831298558515317,5.062429048819437,9.019612685383605
1.0585248091574901,5.154858112197027,8.920675277804733
1.0306963564313412,5.964759171140477,8.895640679144359
0.7947475569128477,4.06614934584401,8.928545879138571
0.9689556447023718,7.100005692727076,8.850724916605994
0.9133436531288701,3.099931851663771,9.198068202183672
1.0099531404057154,8.052891711146879,8.873769885755275
1.056593947201653,2.0433112057957743,9.030872672376837
1.8287761831711697,-0.023314485034163997,7.8934162068696905
2.0258250959023325,10.114561160526685,8.16944238594637
1.8311269468257827,0.9125393163730612,7.987180115678092
2.1728128835405456,9.056120817382144,8.019934499356916
2.1071898311885473,1.9638791193432836,8.155243002823246
2.0277362503487746,7.794520428056688,8.059389326154912
1.9182350644608894,3.0059653256570282,7.915883395681339
2.0889024226342605,7.017943131081859,7.940715108184261
1.9093822490033736,4.104552250876848,8.126550567503836
2.1515801732869204,5.952010895548393,8.141328141590789
1.9212967352135037,4.932897859916132,7.897865201745222
2.035393359567564,4.98803337186789,8.013237995107216
2.2254466297037565,6.002202857803819,8.053641123283523
2.0589031316929733,4.152241903319418,8.073199212723189
1.8976432024191316,6.928068310028162,8.043878705415588
2.108411429808386,2.988480490272318,7.883020143709371
3.202149075952188,-0.20760343695960445,6.895893970199291
3.1890250625142373,10.210632576783194,7.2200287864192765
3.245672437438148,1.021587915866512,6.935922922775736
2.9558424926196745,8.885059146650542,6.874287038800531
3.1100075724797813,1.6817699184557107,7.138188868168543
3.17371629367666,7.832174356421242,6.880940906055571
2.88016915635881,3.006770975194618,7.052814133212317
2.7859520820008576,6.960363585688906,6.841838277343939
2.9855211484359017,3.9659489462288957,7.061817739827652
2.9845979551905018,6.035423641270965,6.947385675303362
3.032409787866703,5.0170943648583295,6.933585023583526
3.0374095962816643,5.00121519524918,6.9535542852881305
3.005924627776255,6.111371346338209,6.9964508549428
2.8693669909189525,4.012591911592749,6.837040930872673
4.055369353637662,0.08425728687488371,6.079504115966143
4.110538817679736,10.076063884893145,6.0987249182413015
4.185218627448594,1.1414912363932768,5.989940381570969
3.979853654725647,8.821698122121239,6.153386992272209
4.070894013831161,2.125990916611062,6.0675141241706845
4.093782130195815,8.133586233275949,5.789086205903335
3.8815730519667166,3.0219990861222916,5.889076978782502
3.811138251615053,6.971745188797146,5.972689873062963
4.098364379056828,4.042636553210163,6.057880767058514
3.8885164470345206,6.0301900864911975,5.9769676026972975
4.140507048016494,5.053642297587181,5.971977398783062
3.932097552112383,4.969962309807635,6.060308569019215
4.966397454415704,0.005057713912151422,5.08893235431875
4.943032987400796,9.923469953043332,5.004928973436562
4.9894620423687694,0.8693907575422579,5.024599787886191
5.032881564674221,8.96491814493514,4.913163231140442
5.01978155204867,1.9708416680492273,5.001681708631108
4.955029271810022,7.955187567301854,5.015294898345128
4.971369219282449,2.9771997087133224,5.03288329322236
4.8823711587989465,7.147591249404467,4.837769315432517
5.1178071969680365,3.943539365795409,4.800017026822527
4.9312767584033,5.771384443651171,5.063640483995102
5.868633851697361,1.7217034010054828e-05,3.979419456808864
6.081596253807757,10.093149386596757,3.897699090720795
6.154357517992786,1.1071113681716187,3.93004146205333
5.860927949029369,9.07557952326785,3.96586750044718
5.964325349311024,1.7924356229111005,3.922248896146126
5.978596878279704,8.00185608495396,3.7858133334339312
5.963576028789939,3.135961061901499,4.053555660841816
5.842386886031471,7.080377251109232,4.038705293773981
6.943707135079859,0.09556147605812575,3.0728756277429268
6.898427545656611,9.821392454374951,3.2667288334783056
7.028941494028395,0.9491415051313604,2.969439149611962
7.041331778655249,9.015772754899267,2.9344095688855156
7.0843930173242775,2.064464334831861,3.1642865652775907
7.071881637771844,8.002375715728414,2.763094943428893
8.015689574379495,-0.10766812696270661,2.0201396827913833
8.03554361446801,10.08940452638335,1.9108597058653503
8.07260060562842,1.0412455548181647,1.8313477798060067
8.066507325860563,9.004657621424732,2.051830351690717
8.987511678994577,-0.14628702810138222,1.023512957130724
9.189880999357161,9.984575912630335,0.8698257660680635
